# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = test_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 608020736
# output
#   file = output4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y,x.1,x.2,x.3,Z.1.1,Z.2.1,Z.3.1,Z.4.1,Z.1.2,Z.2.2,Z.3.2,Z.4.2,Z.1.3,Z.2.3,Z.3.3,Z.4.3,Z.1.4,Z.2.4,Z.3.4,Z.4.4,Z.1.5,Z.2.5,Z.3.5,Z.4.5,Z.1.6,Z.2.6,Z.3.6,Z.4.6
-14.6164,0.694413,0.607588,3,7,0,39.7176,-0.93551,1.13408,0.721712,1.66293,0.320606,1.82408,4.70501,3.95124,-0.636624,3.22755,0.217508,6.15626,1.57433,9.37714,6.98395,9.29364,-0.903502,1.2848,-1.21923,3.44611,-0.449903,-1.55753,5.5908,4.95232,2.92472,7.15475,8.47606,-5.39464
-16.9313,0.613664,0.607588,3,7,0,34.9326,1.35187,0.960016,2.16598,3.24294,0.38175,2.15422,4.72839,5.04981,-0.260153,1.75305,1.69082,0.29294,-2.46092,6.50929,1.15549,-5.13967,1.50574,-1.83838,1.76454,0.00324259,1.76879,12.7596,5.6401,-0.63687,5.31419,6.925,1.9018,-1.62021
-13.5024,0.954762,0.607588,3,7,0,29.8293,0.341276,0.0630628,2.76916,3.34102,0.577364,2.61529,2.43431,1.97096,3.10576,5.28692,2.48712,5.65062,9.31673,4.21839,0.342149,5.85438,1.93773,3.81958,1.3334,1.05616,-3.06716,-1.10668,6.00342,2.79434,7.1273,11.62,-0.252322,3.75228
-12.5261,0.965986,0.607588,3,7,0,25.7993,-0.283313,1.9039,1.20416,3.41853,1.65529,1.44308,3.59153,6.07805,-1.34125,-0.507461,3.84874,2.29689,-6.78096,2.26614,5.6936,2.57979,-0.398275,1.09433,5.05869,6.76311,5.12135,5.14038,0.0340983,5.13841,-5.15897,-7.52404,6.59761,3.95814
-11.7854,0.973517,0.607588,3,7,0,24.3395,0.289996,0.0916221,2.78498,2.45176,0.0867276,2.34702,2.60809,2.07411,2.89358,4.12735,2.1716,5.47789,8.2827,3.28948,0.21349,4.96487,2.51769,2.37486,0.717861,1.27762,-3.73197,-1.58907,6.15421,2.84832,7.68317,11.859,-0.679288,4.80921
-13.5116,0.921829,0.607588,3,7,0,24.0775,0.897231,0.766346,0.502923,3.54928,0.897086,3.02277,4.66436,3.99273,-0.294577,0.376739,3.29248,1.34501,6.29884,3.12428,1.32849,4.79253,2.4617,6.13856,3.77555,-2.24507,-8.8168,6.06923,2.93938,1.59082,4.1818,12.627,-3.41235,7.30319
-18.4132,0.808378,0.607588,3,7,0,30.705,0.315912,1.59786,3.99144,2.59085,3.11182,1.34959,1.55995,4.36612,1.65732,3.5873,3.54381,5.48615,-3.66128,0.235791,3.02997,6.69324,1.35872,5.30525,1.38914,13.9134,11.673,-1.87147,8.14114,4.27263,2.69609,-9.8756,12.7704,0.426362
-19.0068,0.990545,0.607588,3,7,0,31.1378,-0.00630105,0.406985,-0.215729,3.489,-0.850086,3.12495,5.01257,3.94941,-0.50383,1.8529,3.11597,1.36865,4.12454,4.21141,0.821706,1.25464,2.81178,-1.09358,2.84665,-4.71333,-4.13852,5.57007,-6.277,-2.2347,0.880162,13.1793,0.833173,13.9651
-13.0681,0.972382,0.607588,3,7,0,30.029,0.531857,1.47496,4.33902,2.99089,1.6925,1.52907,2.39137,3.66203,0.894568,1.84312,1.27783,6.82009,-0.714911,0.696025,6.87117,5.77448,0.112197,4.39096,4.70467,14.5039,-2.92775,0.655512,8.73233,4.94215,3.43058,-7.17742,9.33948,-0.482189
-15.4307,0.877096,0.607588,3,7,0,26.3156,-0.246623,-0.508598,0.85564,2.93165,-0.251694,1.6665,3.58525,3.4391,2.29633,0.931667,5.46583,0.3181,2.9297,2.34624,0.132505,2.10723,3.86195,-0.735249,1.57188,-8.52952,2.1754,3.1212,-2.9681,-1.67591,4.90016,9.54184,-3.19271,9.07856
-14.7629,0.920851,0.607588,3,7,0,30.8534,-0.334256,2.63379,1.93822,2.73463,1.89208,3.54094,3.31478,3.96267,1.21368,2.89921,-0.462003,7.9627,-2.04942,1.61445,7.54993,5.91963,3.5861,4.4929,3.55291,15.2729,2.90472,1.99345,6.86623,3.1395,-0.0613094,-7.57246,5.50024,6.77443
-19.3588,0.795785,0.607588,3,7,0,31.4396,-0.46537,-0.400213,1.11652,2.43923,3.18488,1.69018,2.95832,3.53558,-0.162351,3.37533,5.66862,4.20118,9.2907,-1.82108,-2.15342,2.91797,3.1219,9.25768,1.82303,-0.801135,2.55221,2.637,0.596734,5.20004,3.72939,8.05297,0.22684,-13.4684
-14.9033,0.908713,0.607588,3,7,0,35.3246,0.1929,2.23565,2.95414,4.61215,-1.02241,3.20226,2.23584,4.34548,0.934295,0.771493,0.367205,5.40074,-3.52767,0.895232,3.11202,0.778464,-4.81124,-2.01952,1.55934,4.55689,0.398855,2.35991,8.42415,5.09896,-5.59519,-3.75623,-1.38402,17.6132
-16.1773,0.796395,0.607588,3,7,0,33.4097,-0.116352,-0.309324,1.14883,2.14238,3.47002,0.747092,3.75402,3.49348,1.02909,2.76878,6.04127,2.85759,5.55595,4.12126,2.76475,7.4307,6.49277,7.14936,4.784,3.55869,2.23908,1.8233,-3.16842,2.94933,8.64913,7.40827,7.43652,-9.93855
-13.2051,0.996633,0.607588,3,7,0,25.554,-0.545502,1.2086,2.56642,3.44476,-1.18279,2.39201,2.29372,3.83164,2.19644,-3.028,1.51786,5.05596,-1.04213,-1.31741,3.25101,3.26955,-2.17914,1.4849,-1.55722,-2.0463,-3.76438,5.57165,7.36328,6.25085,5.43664,-7.53713,1.31196,-2.23656
-18.4666,0.714996,0.607588,3,7,0,31.5549,-0.108979,-0.311636,0.767901,4.22187,1.17671,1.87595,2.99286,4.75529,4.48033,5.35275,5.7782,-2.80175,-2.23557,3.78311,2.80225,6.48777,-1.21035,8.54278,0.94168,6.7863,3.17151,1.34812,9.45357,9.42697,5.82116,5.86934,1.81355,-4.79611
-14.0732,0.903637,0.607588,3,7,0,34.0198,-0.362591,-0.733209,4.04524,2.76475,0.145702,2.57755,2.02249,3.71187,-1.03144,-0.00948289,4.5082,2.36024,6.4302,3.69513,5.8706,3.24802,-3.76353,-1.7209,3.61439,5.29471,-4.31562,6.22765,9.20576,10.4444,3.66243,-1.52956,-5.38369,-1.5654
-13.4919,0.996926,0.607588,3,7,0,25.9829,-0.416376,1.77651,1.53181,3.24052,1.55185,-0.0553423,2.84841,4.72024,1.90374,1.42292,1.31595,4.03203,5.93847,-0.819919,-1.90334,3.87867,-0.0263453,2.16748,4.67169,6.89679,-2.11512,-4.72339,-6.60797,6.67759,-5.97604,4.89086,5.77678,17.2221
-14.5684,0.89951,0.607588,3,7,0,27.7676,0.844931,-0.241669,1.49801,2.49683,0.152459,3.32054,2.39867,4.01197,-0.224324,2.34079,2.94212,5.93062,0.414181,5.66038,7.87841,3.47204,-0.0585922,1.8193,-0.850059,-1.30839,2.10926,10.3755,8.11708,0.320611,5.34336,0.341158,-7.92361,-11.7546
-16.8071,0.784636,0.607588,3,7,0,33.1871,-1.03478,2.35988,1.88991,2.97137,2.03518,0.749247,1.96068,3.63483,2.94508,1.62339,4.23071,2.36328,0.00544419,-2.50896,-2.56908,2.24599,-0.537577,-9.53395,5.31999,6.90866,1.6808,2.58192,2.871,7.06347,-4.20076,9.56654,13.0634,15.6265
-16.0703,0.986162,0.607588,3,7,0,29.8432,0.592136,-0.743435,2.96738,2.93543,0.212677,1.64406,3.39604,4.37391,-0.258941,2.81875,-0.181976,5.76042,2.67433,6.74382,8.66254,5.06045,5.81358,10.454,-1.16684,2.68929,-1.10788,-0.744181,6.78912,3.53866,10.2017,-5.35066,-7.42798,-2.98413
-18.4321,0.914264,0.607588,3,7,0,32.0988,0.737913,0.961588,1.94859,2.84104,-0.6404,2.33019,3.57812,4.53364,-0.1707,2.02869,0.0570487,7.63431,4.21583,8.07231,10.6026,6.51561,6.1306,9.02684,-2.29545,1.6693,-4.70321,-0.0757963,7.41952,4.93217,8.42431,2.05765,-0.113298,-7.65982
-19.5267,0.986671,0.607588,3,7,0,28.2103,-0.637606,1.01976,2.12323,3.10877,2.8226,1.57649,2.30849,3.45403,2.40244,2.05263,5.62764,-0.00981932,-2.29747,-4.69033,-4.63458,2.2672,-4.22994,-4.39526,8.55634,6.36579,6.63669,4.14665,-1.71411,2.98287,-6.53359,3.25008,5.95127,16.4705
-7.87536,0.978064,0.607588,3,7,0,26.8212,0.0989662,0.185593,1.54741,3.03482,2.34806,3.08896,2.80031,4.91533,1.8861,1.94941,2.46711,3.86369,0.546094,0.784708,2.84504,3.36285,-0.730841,6.38831,-4.57961,8.51642,0.513955,5.76572,7.61025,2.65076,5.10368,8.75066,-2.37625,6.62155
-11.1202,0.496619,0.607588,3,7,0,25.9245,0.523575,0.497668,0.123014,3.57739,3.30994,3.34193,3.61484,4.3593,1.43004,4.94238,3.30377,5.9961,1.76221,-0.850863,2.60208,1.04552,-0.829209,5.53308,-0.293182,6.52116,2.51104,6.33298,2.24065,8.01165,-1.0883,7.78151,0.808852,7.13113
-7.3925,1,0.607588,3,7,0,16.9793,0.255213,1.80041,3.98184,1.86807,1.13822,2.32515,2.77798,4.10276,-0.612017,0.772428,4.63394,3.49198,1.88321,5.24064,2.82708,6.6614,0.932426,-1.33942,2.23356,5.21058,0.443166,-0.617775,-3.4814,3.02528,-4.59898,4.10396,8.95415,2.36337
-10.7913,0.715288,0.607588,3,7,0,19.4475,0.0842571,0.420243,0.751721,3.67063,2.48652,1.53592,3.33507,4.7153,4.17718,2.72869,2.29196,4.47596,1.093,-2.35916,-0.144043,4.64303,2.3582,7.12657,3.21714,1.16628,-3.89167,3.60182,10.3993,3.76681,5.1076,-2.21155,-8.05314,6.8005
-11.3288,0.924303,0.607588,3,7,0,21.4145,1.07245,1.39615,2.54633,2.87632,1.10733,1.95859,4.48266,4.07606,1.104,5.18859,2.91475,5.3421,-1.68341,2.97716,2.2297,1.93594,-4.23242,5.44468,0.412586,1.151,3.77473,-0.261619,6.11613,11.2563,4.66273,-4.70448,-12.1355,3.49162
-15.0848,0.84669,0.607588,3,7,0,23.9412,0.197025,1.32548,2.12931,4.20562,1.06817,3.23379,3.21149,2.57346,2.11088,-0.338595,1.44107,2.15695,1.41601,-1.04787,7.63158,7.75109,-1.0393,3.2291,1.80863,11.2774,-3.63081,-2.83922,-5.9994,1.67565,-8.28414,11.1947,12.8005,0.19033
-9.04006,0.99169,0.607588,3,7,0,23.4617,-0.978585,1.05116,3.34673,3.23804,-0.387044,1.44858,3.57741,3.96065,1.66369,2.13776,6.40508,3.22672,-0.478333,1.78745,4.91254,2.24646,5.07047,-0.344411,0.666241,7.08093,0.990823,9.35013,2.20455,5.02089,7.26698,5.26209,-1.50223,12.5642
-15.3789,0.717822,0.607588,3,7,0,25.6381,-0.523372,-0.0843925,1.74717,3.52594,0.70613,3.01,3.38233,3.56812,-4.01734,2.09614,0.713443,3.21272,-1.48413,2.31248,4.44802,0.390236,-1.47469,-3.28293,-6.42607,2.17467,-1.88778,-3.25106,5.57403,2.988,1.28358,-0.15001,-13.1548,0.290249
-14.8681,0.571172,0.607588,3,7,0,39.3161,0.445747,2.0063,2.32503,3.09083,1.55095,0.876804,2.74105,4.79972,5.58486,3.18767,5.9256,4.37482,3.67753,1.57019,1.5419,6.25732,2.66599,7.40254,12.7318,5.80491,3.72219,6.69093,0.85472,4.94377,1.36028,3.86769,18.6784,7.23968
-13.7088,0.996369,0.607588,3,7,0,21.9359,-0.808004,0.266779,1.84632,2.53232,0.665815,2.51069,3.58468,3.15119,-3.62851,0.0809555,0.383724,2.9135,1.68033,7.02028,5.41905,2.26786,-0.884118,-1.53462,-5.31305,6.36471,-0.397545,-4.14074,3.06443,2.40896,0.0847755,-1.18609,-8.81568,-1.6578
-11.0472,0.813897,0.607588,3,7,0,28.2226,0.858132,0.511088,1.54344,2.78362,1.66919,1.36085,3.99665,4.8127,3.765,1.12516,5.42967,4.87559,1.43116,-1.07063,-0.263742,4.33952,2.97751,0.455112,12.0692,3.9906,6.52019,6.88862,1.68414,1.09939,-2.18931,3.21796,14.5782,6.37255
-15.0918,0.747104,0.607588,3,7,0,25.8121,0.871391,0.509263,2.28208,3.39911,2.0793,2.91296,1.9339,6.18405,1.8896,3.14691,3.97377,1.70832,4.0246,2.70446,12.0346,5.60104,1.97476,-1.19729,-0.518255,4.31407,-9.24044,2.17964,7.3696,0.499759,-3.49817,-1.33583,-1.93798,5.48021
-13.1004,0.714818,0.607588,3,7,0,35.6757,-0.862147,1.524,1.65564,2.44075,0.646401,1.06059,3.80085,2.22026,0.564249,1.69411,1.84744,6.62176,-1.40142,2.36417,-5.87469,1.6481,0.044871,4.89403,5.86298,3.64636,10.2425,1.65195,-1.03231,7.53116,6.497,6.05902,7.76242,1.35744
-10.4678,0.960902,0.607588,3,7,0,24.5598,1.40865,0.814591,0.508928,3.4455,0.940018,2.62526,2.75532,6.22839,1.4666,4.81221,1.24691,2.8451,2.87543,2.11146,4.3075,1.22769,1.92766,5.0132,6.23591,0.119586,-1.0791,0.98055,5.51599,3.59748,6.66252,-0.221059,-1.31708,-5.03855
-10.0974,0.888631,0.607588,3,7,0,21.6755,-1.25571,1.11875,3.51517,1.99519,1.39418,1.45733,3.23731,1.82949,0.72042,-0.36885,4.5629,5.26594,-0.936451,2.16883,1.72874,7.01617,0.543961,-0.635318,-0.455798,7.89796,2.76165,3.19529,-0.086939,4.36822,-4.42807,3.71967,6.59505,12.6257
-10.3179,0.854459,0.607588,3,7,0,23.5564,-0.334565,1.41336,3.38067,1.71742,1.24891,2.47013,3.07131,1.7709,0.959465,0.343827,4.93015,6.07177,0.108448,6.30069,2.66519,4.69162,0.168931,-0.256439,1.92879,3.25357,10.8445,0.404583,2.60321,4.36215,-5.85943,3.05562,7.1129,7.69643
-8.15585,0.982387,0.607588,3,7,0,18.1702,0.573411,1.20394,0.96627,3.19545,1.74321,1.10553,2.6719,5.48538,0.752989,2.10834,0.295856,1.8335,0.269531,0.214041,2.6701,4.18275,2.46143,-0.282157,5.25046,1.43599,-8.10093,1.15101,3.88231,0.605403,6.46319,3.13459,-3.81775,-0.419188
-10.2389,0.563364,0.607588,3,7,0,23.4544,-0.607614,-0.265226,2.11672,3.09164,-0.0959331,1.88094,3.38582,1.63953,0.579998,-0.27562,4.73751,5.19602,1.72198,2.36772,5.5914,3.97001,-1.16011,2.98206,-1.51082,7.81395,7.18164,7.43698,5.3436,5.96095,1.1052,2.08758,9.19577,11.5788
-8.20231,0.763993,0.607588,3,7,0,26.0522,0.867412,0.813775,0.610895,2.69717,1.74077,1.50045,2.3991,5.57488,3.34749,2.31896,1.10896,3.00219,-0.368484,1.42965,2.60841,2.91529,5.64047,-1.69039,3.76548,5.32828,-1.98459,-3.45748,2.04877,0.259279,0.266381,5.01265,-0.218152,-4.43478
-9.22011,0.649453,0.607588,3,7,0,27.4625,-0.981233,1.20858,3.3612,3.2102,0.414249,2.39407,3.41819,2.47757,-1.93868,1.12106,4.61271,5.02013,1.99757,-1.1923,2.96213,5.57895,-3.58992,6.92109,2.86495,2.73453,3.99061,7.29767,3.7692,7.74794,1.4181,-0.664928,6.43906,12.9703
-9.23006,0.606705,0.607588,3,7,0,29.2421,-0.296688,0.696241,0.948873,2.61265,0.604581,2.32293,1.51371,5.04586,3.81793,0.578701,2.54608,3.56868,-4.1012,1.35641,3.8573,3.97296,1.9083,-2.57488,3.17754,4.22431,0.780916,-3.65065,0.301158,6.98924,8.90338,9.78644,-1.76424,-0.291891
-17.0614,0.634192,0.607588,3,7,0,25.3229,1.35046,1.18148,1.05697,4.36363,-0.710242,0.835337,4.30101,2.59614,-4.28241,2.25151,0.599688,1.82868,-0.602319,2.84177,0.0737111,1.97825,-0.137926,7.63513,-1.08719,6.69272,10.8029,3.88897,2.87644,10.8869,-3.04304,-0.927682,1.8986,3.17147
-12.6506,0.994757,0.607588,3,7,0,26.0773,1.42147,1.36862,2.27558,4.13841,-0.555934,0.996456,4.62834,3.10565,-1.93365,2.36068,2.00155,0.657945,1.68851,1.95854,0.0772341,2.43662,-1.68774,5.37214,-1.49829,1.77912,7.83312,7.91253,6.69685,8.72367,-0.379901,-1.5538,1.28405,-0.106138
-16.459,0.7242,0.607588,3,7,0,31.8719,-0.528552,1.72679,1.36424,3.04683,0.315975,2.74256,0.985489,5.58582,4.53163,1.80844,5.64786,8.60966,2.63668,2.02498,2.77378,3.85261,2.69401,-1.60269,5.74141,10.049,-8.01009,0.110904,4.04351,-6.57617,3.20101,6.56626,9.65458,4.72859
-10.3737,0.998379,0.607588,3,7,0,24.3932,0.225969,1.61511,5.11268,2.84383,1.07518,1.70962,3.19785,3.26842,1.53795,2.42546,-0.133407,0.717738,0.757964,4.87434,3.78849,5.0054,2.92417,2.86052,3.13927,3.11137,5.60717,2.65588,8.75315,3.50685,-1.53414,-1.33277,-0.619087,6.61717
-12.6198,0.80502,0.607588,3,7,0,24.6299,-0.947995,0.163769,-0.870575,3.87992,0.640198,1.55348,1.86426,4.21019,-0.160399,0.79512,5.68951,3.44985,4.66147,1.63627,4.97689,2.30519,-2.28405,-1.74982,0.110642,4.90754,-7.52138,1.54608,-2.54311,4.26527,8.2966,-0.688513,4.12288,1.77564
-12.1543,0.954788,0.607588,3,7,0,24.891,0.868984,1.8536,4.90616,2.59019,1.30724,2.35669,3.95932,3.45372,2.49447,3.35068,0.470645,4.89899,-2.54716,1.64904,1.01505,4.99439,4.52437,5.86572,5.75194,3.08141,9.6077,2.8303,8.27927,3.8299,-6.00236,3.85173,0.937368,5.65847
-20.5334,0.564008,0.607588,3,7,0,35.1303,0.648492,-0.579502,0.425961,2.73974,-0.86197,2.4634,2.98833,5.1406,1.29134,2.08874,4.64509,7.76899,1.83729,2.8652,3.92393,10.6455,6.05256,8.67774,0.0641782,-2.40637,10.2708,12.4863,1.2376,8.39079,4.91583,-6.52693,-3.85772,10.6793
-18.552,1,0.607588,3,7,0,36.3463,-0.810931,1.29067,4.17704,3.43361,1.83391,1.18894,2.99685,2.8471,1.38055,1.56406,-1.36358,0.239196,3.86032,2.62268,2.31937,-0.766572,-3.68941,-3.42826,5.92606,4.80574,-8.04886,-8.02522,6.94578,-7.09406,-0.353505,1.98668,5.40055,3.96354
-9.20756,0.98589,0.607588,3,7,0,27.2908,-0.269151,1.27885,1.22481,2.65982,0.912187,1.78891,1.8238,4.01445,0.257564,2.74293,4.04137,4.86793,2.17787,-2.3731,1.14513,5.52391,3.0263,1.51167,3.07689,-4.03102,2.69908,11.5054,-5.28799,5.44191,3.64324,-1.18022,-3.33619,3.61268
-8.5365,0.521105,0.607588,3,7,0,26.6359,-0.800229,1.16275,-0.129078,3.30255,1.20127,0.327093,1.59413,3.81646,0.561993,2.44417,2.82611,3.40606,1.60291,-1.29348,4.5705,3.13025,3.28776,2.9137,-0.812902,-0.210517,-2.33799,6.38393,1.47738,6.67019,2.88254,0.987304,2.59788,-2.04735
-8.47313,0.700684,0.607588,3,7,0,25.0735,0.590607,0.850092,4.0659,3.05718,0.852686,3.69001,4.50224,4.19816,1.40342,0.849212,3.56281,4.29092,0.320139,4.4397,1.34908,5.54767,-1.43675,3.79392,6.91686,8.16512,4.53629,-1.87302,4.069,1.20985,-1.37138,2.53273,3.68245,10.3679
-14.7235,0.488298,0.607588,3,7,0,28.0085,-0.691263,0.717917,0.519675,2.85342,1.71965,0.861285,1.6942,4.11646,4.00019,4.12388,4.14017,1.04953,-1.36242,-3.44452,6.08706,3.66228,8.30416,-5.70641,1.68044,1.21138,0.275872,3.53244,-0.947053,3.5079,2.78627,3.21895,6.75801,-7.01105
-15.8724,0.931138,0.607588,3,7,0,29.3848,-0.443672,1.53961,1.40007,3.50088,2.1619,1.22208,4.80749,4.25121,2.06615,2.22155,0.213212,0.973898,-0.5312,-4.68407,3.78198,0.760796,0.239901,-2.78019,-1.70031,4.16564,2.878,6.83804,1.43325,0.202926,8.90429,-12.1895,-6.31664,5.14591
-20.8918,0.646248,0.607588,3,7,0,37.5633,0.478014,2.40053,0.272579,0.485696,1.06997,3.26827,3.60348,2.30887,2.84505,-0.84834,3.43225,1.58608,5.94579,3.15113,7.45974,7.10202,-4.38109,6.7043,5.38157,13.2485,-1.79809,10.4529,2.24099,8.01057,5.35261,8.30746,6.98888,6.07223
-24.1728,0.892512,0.607588,3,7,0,38.5327,0.637391,-0.939665,4.17474,5.96027,0.933319,2.19718,2.92015,4.24384,-2.42249,4.6908,3.41878,5.90983,-6.36926,0.670456,1.18821,0.315601,0.956001,-2.32635,0.267572,-5.77877,5.80121,-9.0312,5.47338,1.38482,-6.65723,-3.72146,2.54218,7.35603
-9.40922,0.99793,0.607588,3,7,0,31.2998,1.45555,-0.893008,1.45051,2.73672,0.630671,1.38803,3.56142,4.83902,-1.76061,-0.167329,4.28484,4.59691,1.23361,-0.141366,3.59247,2.68834,2.4368,0.174929,5.35978,0.704725,6.30143,-1.57243,9.71074,1.67037,-2.7721,1.54343,-2.15952,9.12775
-10.2849,0.932784,0.607588,3,7,0,19.4154,-0.95386,1.21297,2.36898,2.93136,1.06766,3.24496,2.36229,3.16865,4.25511,-1.87514,4.35151,2.84723,1.4086,0.655043,2.15198,4.74328,2.16753,1.52862,-1.69153,9.10617,1.59757,-5.51223,3.2067,11.4991,0.196219,-2.13156,7.5809,8.51605
-15.6861,0.631293,0.607588,3,7,0,29.4071,-0.398784,0.218693,-0.0550235,3.80046,2.30064,3.51821,2.39125,2.7649,2.75992,6.51328,6.25593,4.73291,3.17065,5.0903,1.0822,2.71306,-5.08631,-0.508856,7.44282,3.72216,1.63752,6.63835,-3.41604,5.57344,3.75215,7.99334,-3.68036,3.91805
-12.832,0.882086,0.607588,3,7,0,31.8611,-0.757346,1.72802,2.63018,1.77502,0.748626,0.132741,3.82944,5.03663,0.0597787,-1.20635,0.478668,6.23448,0.346571,-0.625686,3.51488,6.58678,7.45026,-2.07557,1.38361,1.04195,-2.56481,-1.69948,11.5329,7.37218,-2.898,-0.523853,3.55099,9.217
-19.4217,0.759117,0.607588,3,7,0,31.2437,0.256592,0.521054,2.23654,2.61646,0.756918,0.554843,4.34295,4.55645,-2.92956,1.70478,-0.298599,5.38871,-3.36289,4.43946,3.59927,2.15998,-3.41149,5.78817,5.11263,0.104588,-5.68173,-0.553715,5.80524,8.38626,-7.54224,12.6189,-10.4178,20.0728
